12,11,2,7,3,2,2.857857143,0.443571429,1,2,225260,,,,,,,,,
11,4,3,12,11,8,0.737142857,0.862142857,-1,0,220260,,,,,,,,,
12,7,3,9,8,7,0.83,3.625714286,-2,0,220240,,,,,,,,,
12,11,6,14,12,11,0.860714286,1.014285714,-2,0,220220,,,,,,,,,
9,7,2,11,6,3,0.615,0.751428571,-1,0,220210,,,,,,,,,
12,11,8,13,3,2,0.862142857,0.872142857,-2,0,220190,,,,,,,,,
10,7,2,12,10,6,0.686428571,2.853571429,-1,0,220180,,,,,,,,,
13,9,2,10,7,2,0.915,0.686428571,1,1,220200,,,,,,,,,
14,9,7,10,8,7,0.99,0.697142857,1,2,230200,,,,,,,,,
12,11,6,8,4,2,0.860714286,0.522142857,1,3,240200,,,,,,,,,
12,7,3,13,6,2,0.83,2.893571429,-2,0,230200,,,,,,,,,
14,11,3,12,11,4,1.001428571,2.859285714,-2,0,230180,,,,,,,,,
14,13,5,10,10,2,1.017142857,1.707857143,-2,0,230160,,,,,,,,,
10,6,4,9,5,2,0.680714286,2.600714286,-1,0,230150,,,,,,,,,
11,4,3,12,5,4,0.737142857,0.816428571,-1,0,230140,,,,,,,,,
12,11,7,6,5,3,0.861428571,2.387142857,-2,0,230120,,,,,,,,,
11,7,6,14,8,5,0.760714286,0.981428571,-1,0,230110,,,,,,,,,
14,13,12,11,11,3,4.022142857,1.787142857,2,1,230130,,,,,,,,,
12,11,9,9,8,2,0.862857143,0.622142857,1,2,240130,,,,,,,,,
14,12,8,12,5,4,1.012142857,0.816428571,1,3,250130,,,,,,,,,
14,12,10,13,7,4,3.013571429,0.902142857,2,4,260130,,,,,,,,,
13,12,8,11,10,3,0.940714286,0.78,1,5,270130,,,,,,,,,
11,10,3,13,10,9,0.78,0.927142857,-1,0,265130,,,,,,,,,
8,7,2,13,12,3,2.543571429,2.937142857,-2,0,265110,,,,,,,,,
13,13,7,6,5,4,1.947142857,3.387857143,-2,0,265090,,,,,,,,,
